mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.002826054890950521,4.86421946311341e-05,0.0,0.0,0.0001,2500,elasticnet,saga,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,1041
0.009711424509684244,0.0011907660146362018,0.0015091101328531902,4.819647285654305e-05,0.0001,2500,,lbfgs,"{'C': 0.0001, 'max_iter': 2500, 'penalty': None, 'solver': 'lbfgs'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.015735149383544922,0.0015620984557270501,0.001874844233194987,0.00021284360097153802,0.0001,2500,,newton-cholesky,"{'C': 0.0001, 'max_iter': 2500, 'penalty': None, 'solver': 'newton-cholesky'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.02985350290934245,0.004176336477927968,0.0017170111338297527,5.104471931551786e-05,0.0001,2500,,newton-cg,"{'C': 0.0001, 'max_iter': 2500, 'penalty': None, 'solver': 'newton-cg'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.0037298202514648438,0.0003059359733279023,0.0,0.0,0.0001,2500,,liblinear,"{'C': 0.0001, 'max_iter': 2500, 'penalty': None, 'solver': 'liblinear'}",,,,,,1041
0.16665824254353842,0.019739517831292474,0.0017164548238118489,0.00013906764949214823,0.0001,2500,,sag,"{'C': 0.0001, 'max_iter': 2500, 'penalty': None, 'solver': 'sag'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.10422333081563313,0.007784729424661325,0.0017731189727783203,0.00014143079070182103,0.0001,2500,,saga,"{'C': 0.0001, 'max_iter': 2500, 'penalty': None, 'solver': 'saga'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.0016161600748697917,8.233725787575658e-05,0.0,0.0,0.0001,5000,l1,lbfgs,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,1041
0.0018754005432128906,0.0005453349572185146,0.0,0.0,0.0001,5000,l1,newton-cholesky,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'newton-cholesky'}",,,,,,1041
0.0014453728993733723,3.6798079574353504e-05,0.0,0.0,0.0001,5000,l1,newton-cg,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,1041
0.011296828587849935,0.0015775086835280517,0.0019145806630452473,0.00017534670316613204,0.0001,5000,l1,liblinear,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.001579602559407552,3.518610939929643e-05,0.0,0.0,0.0001,5000,l1,sag,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'sag'}",,,,,,1041
0.009706258773803711,0.0007672691424634361,0.0017507870992024739,0.0001484391767333452,0.0001,5000,l1,saga,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'saga'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.01136310895284017,0.0006809673523730279,0.0015720526377360027,0.00014763601938677515,0.0001,5000,l2,lbfgs,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.01167599360148112,0.0004874579004866649,0.0017498334248860676,0.00021424199711703474,0.0001,5000,l2,newton-cholesky,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'newton-cholesky'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.02640565236409505,0.00893194049646039,0.0015784899393717449,6.759782242075809e-05,0.0001,5000,l2,newton-cg,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.01172637939453125,0.0003537754144084394,0.0016155242919921875,2.52145730114918e-05,0.0001,5000,l2,liblinear,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}",0.778063410454156,0.7736819545649378,0.7762537505357908,0.7759997051849615,0.0017977195197433748,1037
0.06069628397623698,0.0035401383664989475,0.0015758673350016277,9.554554942057167e-05,0.0001,5000,l2,sag,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'sag'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.07562629381815593,0.002926423636213969,0.0015095869700113933,1.5028988083405188e-05,0.0001,5000,l2,saga,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.0014571348826090496,0.00028642009815549183,0.0,0.0,0.0001,5000,elasticnet,lbfgs,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,1041
0.0013159910837809246,5.251358261318232e-05,0.0,0.0,0.0001,5000,elasticnet,newton-cholesky,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'elasticnet', 'solver': 'newton-cholesky'}",,,,,,1041
0.0013511180877685547,1.6906998717830333e-05,0.0,0.0,0.0001,5000,elasticnet,newton-cg,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,1041
0.0013314882914225261,4.959654064590483e-05,0.0,0.0,0.0001,5000,elasticnet,liblinear,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,1041
0.001393715540568034,7.252324104880931e-05,0.0,0.0,0.0001,5000,elasticnet,sag,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'elasticnet', 'solver': 'sag'}",,,,,,1041
0.0028989315032958984,0.00029617390650124456,0.0,0.0,0.0001,5000,elasticnet,saga,"{'C': 0.0001, 'max_iter': 5000, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,1041
0.011312405268351236,0.0016730376663387726,0.002178668975830078,0.0008585124520215023,0.0001,5000,,lbfgs,"{'C': 0.0001, 'max_iter': 5000, 'penalty': None, 'solver': 'lbfgs'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.016376495361328125,0.002316632407129616,0.002933661142985026,0.0014311769094534736,0.0001,5000,,newton-cholesky,"{'C': 0.0001, 'max_iter': 5000, 'penalty': None, 'solver': 'newton-cholesky'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.023529847462972004,0.0013977749688606968,0.0016753673553466797,6.92000085786466e-05,0.0001,5000,,newton-cg,"{'C': 0.0001, 'max_iter': 5000, 'penalty': None, 'solver': 'newton-cg'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.0036160945892333984,0.0002239762048214108,0.0,0.0,0.0001,5000,,liblinear,"{'C': 0.0001, 'max_iter': 5000, 'penalty': None, 'solver': 'liblinear'}",,,,,,1041
0.15470520655314127,0.026865815853965757,0.001569668451944987,8.50091428450961e-05,0.0001,5000,,sag,"{'C': 0.0001, 'max_iter': 5000, 'penalty': None, 'solver': 'sag'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
